delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours
23719.0,amazon logistics,pharmacy,scooter,standard,south,foggy,265.4,11.97,1970-01-01 00:00:00.000000009
23720.0,fedex,clothing,ev bike,standard,west,rainy,86.3,40.54,1970-01-01 00:00:00.000000007
23721.0,fedex,automobile parts,van,two day,west,cold,139.4,34.39,1970-01-01 00:00:00.000000005
23722.0,ecom express,pharmacy,bike,same day,east,clear,122.4,22.31,1970-01-01 00:00:00.000000004
23723.0,ecom express,clothing,ev van,standard,central,rainy,218.4,37.16,1970-01-01 00:00:00.000000010
23724.0,ecom express,fragile items,truck,same day,east,stormy,245.8,18.69,1970-01-01 00:00:00.000000012
23725.0,delhivery,groceries,van,same day,west,clear,110.8,26.09,1970-01-01 00:00:00.000000004
23726.0,amazon logistics,fragile items,truck,same day,east,clear,205.2,7.48,1970-01-01 00:00:00.000000007
23727.0,ecom express,documents,van,two day,central,cold,20.1,26.88,1970-01-01 00:00:00.000000000
23728.0,amazon logistics,electronics,bike,same day,east,clear,174.4,47.63,1970-01-01 00:00:00.000000006
23729.0,xpressbees,furniture,truck,same day,north,rainy,149.5,45.8,1970-01-01 00:00:00.000000007
23730.0,dhl,furniture,ev van,standard,central,foggy,14.2,23.4,1970-01-01 00:00:00.000000003
23731.0,xpressbees,fragile items,ev van,two day,east,foggy,258.8,24.06,1970-01-01 00:00:00.000000008
23732.0,shadowfax,clothing,truck,standard,west,hot,131.4,12.4,1970-01-01 00:00:00.000000004
23733.0,amazon logistics,automobile parts,bike,two day,east,rainy,246.3,41.19,1970-01-01 00:00:00.000000011
23734.0,dhl,clothing,scooter,same day,south,foggy,130.9,4.8,1970-01-01 00:00:00.000000008
23735.0,xpressbees,automobile parts,scooter,express,south,stormy,98.4,49.52,1970-01-01 00:00:00.000000008
23736.0,amazon logistics,cosmetics,bike,express,north,clear,138.4,33.3,1970-01-01 00:00:00.000000004
23737.0,amazon logistics,groceries,bike,two day,north,foggy,96.1,17.63,1970-01-01 00:00:00.000000005
23738.0,blue dart,automobile parts,ev bike,same day,south,stormy,45.0,32.47,1970-01-01 00:00:00.000000008
23739.0,amazon logistics,groceries,van,express,west,rainy,168.1,44.07,1970-01-01 00:00:00.000000008
23740.0,blue dart,pharmacy,ev van,standard,north,foggy,15.1,38.54,1970-01-01 00:00:00.000000003
23741.0,ecom express,electronics,bike,standard,west,stormy,5.5,8.17,1970-01-01 00:00:00.000000005
23742.0,delhivery,electronics,bike,express,west,cold,145.8,25.35,1970-01-01 00:00:00.000000006
23743.0,ekart,groceries,ev bike,same day,west,stormy,205.0,27.08,1970-01-01 00:00:00.000000007
23744.0,shadowfax,documents,scooter,express,west,clear,267.2,25.64,1970-01-01 00:00:00.000000007
23745.0,fedex,documents,scooter,two day,central,hot,83.3,4.19,1970-01-01 00:00:00.000000003
23746.0,xpressbees,groceries,truck,same day,south,hot,163.9,3.92,1970-01-01 00:00:00.000000004
23747.0,dhl,pharmacy,ev van,same day,west,foggy,276.1,43.33,1970-01-01 00:00:00.000000010
23748.0,delhivery,clothing,van,two day,central,hot,28.5,8.29,1970-01-01 00:00:00.000000002
23749.0,shadowfax,cosmetics,ev bike,standard,west,clear,96.0,10.83,1970-01-01 00:00:00.000000003
23750.0,fedex,fragile items,van,same day,central,cold,53.1,19.17,1970-01-01 00:00:00.000000003
23751.0,fedex,fragile items,ev van,express,central,clear,187.8,40.93,1970-01-01 00:00:00.000000007
23752.0,dhl,clothing,van,two day,east,cold,295.7,16.4,1970-01-01 00:00:00.000000006
23753.0,ecom express,fragile items,bike,two day,west,rainy,196.6,11.74,1970-01-01 00:00:00.000000011
23754.0,amazon logistics,clothing,truck,same day,east,foggy,265.6,49.52,1970-01-01 00:00:00.000000012
23755.0,blue dart,electronics,scooter,same day,central,rainy,210.8,43.85,1970-01-01 00:00:00.000000009
23756.0,delhivery,cosmetics,scooter,two day,north,hot,188.8,0.69,1970-01-01 00:00:00.000000005
23757.0,blue dart,cosmetics,scooter,same day,central,stormy,101.0,26.01,1970-01-01 00:00:00.000000007
23758.0,delhivery,clothing,van,two day,central,foggy,215.2,26.98,1970-01-01 00:00:00.000000007
23759.0,xpressbees,groceries,bike,standard,south,hot,32.5,23.69,1970-01-01 00:00:00.000000003
23760.0,shadowfax,groceries,bike,standard,north,cold,8.4,16.25,1970-01-01 00:00:00.000000001
23761.0,fedex,cosmetics,truck,two day,east,foggy,204.8,35.54,1970-01-01 00:00:00.000000005
23762.0,shadowfax,furniture,bike,standard,west,hot,272.5,19.04,1970-01-01 00:00:00.000000007
23763.0,amazon logistics,pharmacy,ev bike,standard,south,cold,213.8,38.41,1970-01-01 00:00:00.000000007
23764.0,amazon logistics,electronics,ev van,two day,west,clear,67.9,2.47,1970-01-01 00:00:00.000000003
23765.0,dhl,automobile parts,scooter,express,east,rainy,252.0,13.23,1970-01-01 00:00:00.000000008
23766.0,shadowfax,pharmacy,bike,same day,south,rainy,158.2,16.64,1970-01-01 00:00:00.000000007
23767.0,shadowfax,cosmetics,scooter,two day,east,stormy,51.3,1.33,1970-01-01 00:00:00.000000007
23768.0,ecom express,furniture,bike,express,north,cold,187.4,11.89,1970-01-01 00:00:00.000000005
23769.0,xpressbees,documents,scooter,standard,east,cold,37.1,33.98,1970-01-01 00:00:00.000000002
23770.0,ekart,cosmetics,ev van,same day,west,stormy,71.2,8.77,1970-01-01 00:00:00.000000008
23771.0,amazon logistics,documents,ev bike,same day,central,cold,220.8,37.49,1970-01-01 00:00:00.000000005
23772.0,dhl,clothing,ev van,express,south,hot,289.6,49.08,1970-01-01 00:00:00.000000010
23773.0,xpressbees,furniture,ev bike,same day,north,hot,106.0,25.31,1970-01-01 00:00:00.000000004
23774.0,ecom express,groceries,ev van,two day,north,cold,59.5,9.22,1970-01-01 00:00:00.000000002
23775.0,amazon logistics,automobile parts,truck,two day,central,hot,46.2,29.67,1970-01-01 00:00:00.000000003
23776.0,delhivery,pharmacy,bike,same day,central,clear,170.0,17.17,1970-01-01 00:00:00.000000006
23777.0,blue dart,groceries,ev bike,standard,west,stormy,4.5,1.63,1970-01-01 00:00:00.000000006
23778.0,amazon logistics,electronics,truck,two day,east,clear,217.5,25.39,1970-01-01 00:00:00.000000006
23779.0,blue dart,groceries,ev van,express,central,clear,180.7,30.78,1970-01-01 00:00:00.000000005
23780.0,delhivery,clothing,ev bike,same day,west,cold,207.1,4.98,1970-01-01 00:00:00.000000006
23781.0,ekart,clothing,truck,two day,south,hot,108.3,19.75,1970-01-01 00:00:00.000000003
23782.0,fedex,documents,ev bike,express,south,stormy,32.7,28.39,1970-01-01 00:00:00.000000004
23783.0,blue dart,pharmacy,truck,standard,central,cold,289.7,16.77,1970-01-01 00:00:00.000000007
23784.0,blue dart,electronics,bike,two day,north,hot,250.4,37.05,1970-01-01 00:00:00.000000009
23785.0,dhl,clothing,truck,standard,west,stormy,163.4,1.13,1970-01-01 00:00:00.000000010
23786.0,shadowfax,electronics,van,express,north,foggy,55.7,23.86,1970-01-01 00:00:00.000000005
23787.0,fedex,automobile parts,bike,two day,west,rainy,288.7,47.42,1970-01-01 00:00:00.000000012
23788.0,amazon logistics,automobile parts,scooter,two day,south,rainy,95.2,41.72,1970-01-01 00:00:00.000000005
23789.0,ecom express,documents,ev van,standard,north,foggy,266.4,41.7,1970-01-01 00:00:00.000000012
23790.0,delhivery,furniture,truck,express,north,clear,66.2,6.62,1970-01-01 00:00:00.000000002
23791.0,xpressbees,documents,bike,same day,north,clear,86.8,6.65,1970-01-01 00:00:00.000000003
23792.0,blue dart,furniture,van,express,central,rainy,101.4,35.91,1970-01-01 00:00:00.000000006
23793.0,dhl,furniture,ev bike,same day,central,foggy,123.4,37.72,1970-01-01 00:00:00.000000007
23794.0,dhl,documents,truck,same day,south,clear,272.0,10.73,1970-01-01 00:00:00.000000011
23795.0,xpressbees,pharmacy,ev bike,two day,south,rainy,280.4,14.31,1970-01-01 00:00:00.000000013
23796.0,ekart,electronics,truck,same day,north,cold,24.1,38.46,1970-01-01 00:00:00.000000000
23797.0,ecom express,pharmacy,bike,standard,east,stormy,252.3,19.05,1970-01-01 00:00:00.000000015
23798.0,dhl,cosmetics,ev van,two day,central,cold,118.4,34.85,1970-01-01 00:00:00.000000003
23799.0,amazon logistics,electronics,truck,same day,east,rainy,180.9,22.99,1970-01-01 00:00:00.000000010
23800.0,ecom express,cosmetics,ev van,two day,west,hot,47.9,46.42,1970-01-01 00:00:00.000000002
23801.0,fedex,cosmetics,scooter,same day,central,clear,35.8,37.94,1970-01-01 00:00:00.000000003
23802.0,delhivery,automobile parts,ev bike,express,central,clear,142.4,32.22,1970-01-01 00:00:00.000000003
23803.0,xpressbees,fragile items,bike,same day,south,clear,209.0,1.08,1970-01-01 00:00:00.000000010
23804.0,dhl,electronics,bike,two day,south,stormy,274.9,46.43,1970-01-01 00:00:00.000000012
23805.0,dhl,electronics,ev van,two day,east,clear,295.9,28.47,1970-01-01 00:00:00.000000008
23806.0,fedex,clothing,ev van,two day,north,rainy,248.2,7.98,1970-01-01 00:00:00.000000009
23807.0,ekart,pharmacy,ev van,standard,east,hot,246.6,30.46,1970-01-01 00:00:00.000000005
23808.0,ekart,cosmetics,scooter,two day,west,clear,37.5,36.93,1970-01-01 00:00:00.000000003
23809.0,ecom express,pharmacy,ev van,express,north,cold,128.2,47.32,1970-01-01 00:00:00.000000004
23810.0,ekart,documents,bike,two day,central,clear,213.2,15.7,1970-01-01 00:00:00.000000007
23811.0,fedex,clothing,van,same day,central,hot,157.2,17.69,1970-01-01 00:00:00.000000006
23812.0,xpressbees,electronics,van,same day,south,hot,67.7,37.3,1970-01-01 00:00:00.000000004
23813.0,blue dart,groceries,ev bike,two day,south,cold,62.3,46.99,1970-01-01 00:00:00.000000003
23814.0,shadowfax,documents,ev bike,two day,central,foggy,163.7,48.81,1970-01-01 00:00:00.000000009
23815.0,ecom express,documents,van,express,central,clear,261.8,27.49,1970-01-01 00:00:00.000000007
23816.0,amazon logistics,electronics,bike,same day,west,stormy,84.1,14.51,1970-01-01 00:00:00.000000006
23817.0,delhivery,documents,van,same day,south,cold,82.9,9.66,1970-01-01 00:00:00.000000002
23818.0,dhl,fragile items,scooter,express,east,hot,284.7,0.67,1970-01-01 00:00:00.000000007
23819.0,delhivery,documents,ev bike,standard,west,stormy,83.8,43.43,1970-01-01 00:00:00.000000006
23820.0,shadowfax,fragile items,bike,two day,west,foggy,27.6,48.15,1970-01-01 00:00:00.000000002
23821.0,ekart,electronics,van,express,south,rainy,121.8,37.99,1970-01-01 00:00:00.000000008
23822.0,ecom express,pharmacy,truck,standard,north,clear,214.9,39.06,1970-01-01 00:00:00.000000003
23823.0,blue dart,electronics,truck,express,north,clear,297.1,31.47,1970-01-01 00:00:00.000000006
23824.0,amazon logistics,groceries,ev bike,express,south,cold,108.0,44.38,1970-01-01 00:00:00.000000003
23825.0,dhl,automobile parts,scooter,two day,east,cold,4.9,17.17,1970-01-01 00:00:00.000000002
23826.0,ecom express,cosmetics,truck,express,north,stormy,112.3,25.79,1970-01-01 00:00:00.000000008
23827.0,blue dart,furniture,bike,standard,north,foggy,166.4,6.34,1970-01-01 00:00:00.000000007
23828.0,ekart,pharmacy,van,standard,south,rainy,68.7,37.79,1970-01-01 00:00:00.000000005
23829.0,dhl,pharmacy,ev van,two day,central,cold,189.4,44.56,1970-01-01 00:00:00.000000003
23830.0,ecom express,fragile items,ev van,two day,south,hot,56.2,4.02,1970-01-01 00:00:00.000000003
23831.0,xpressbees,pharmacy,truck,standard,west,clear,291.3,12.31,1970-01-01 00:00:00.000000007
23832.0,amazon logistics,furniture,van,express,west,foggy,47.7,37.03,1970-01-01 00:00:00.000000004
23833.0,fedex,electronics,ev van,express,west,foggy,218.3,7.86,1970-01-01 00:00:00.000000005
23834.0,amazon logistics,automobile parts,van,same day,central,hot,225.1,16.29,1970-01-01 00:00:00.000000006
23835.0,shadowfax,pharmacy,ev bike,same day,south,hot,165.3,1.97,1970-01-01 00:00:00.000000004
23836.0,xpressbees,documents,truck,same day,north,hot,80.1,18.99,1970-01-01 00:00:00.000000002
23837.0,amazon logistics,clothing,bike,express,north,hot,123.3,48.22,1970-01-01 00:00:00.000000004
23838.0,ecom express,pharmacy,ev bike,same day,east,rainy,225.8,21.42,1970-01-01 00:00:00.000000008
23839.0,shadowfax,fragile items,ev van,same day,east,foggy,120.3,20.45,1970-01-01 00:00:00.000000006
23840.0,dhl,fragile items,ev bike,standard,east,hot,124.6,48.72,1970-01-01 00:00:00.000000004
23841.0,shadowfax,fragile items,truck,same day,central,rainy,160.0,30.94,1970-01-01 00:00:00.000000008
23842.0,xpressbees,automobile parts,bike,same day,north,stormy,190.4,4.79,1970-01-01 00:00:00.000000009
23843.0,ecom express,pharmacy,bike,express,west,hot,243.8,47.41,1970-01-01 00:00:00.000000007
23844.0,xpressbees,automobile parts,ev van,express,south,hot,270.1,33.62,1970-01-01 00:00:00.000000006
23845.0,ecom express,electronics,van,same day,west,foggy,9.3,34.02,1970-01-01 00:00:00.000000003
23846.0,xpressbees,groceries,van,two day,north,foggy,236.9,36.29,1970-01-01 00:00:00.000000006
23847.0,ecom express,furniture,truck,express,north,stormy,202.5,14.67,1970-01-01 00:00:00.000000008
23848.0,xpressbees,cosmetics,ev van,standard,east,clear,283.6,49.17,1970-01-01 00:00:00.000000006
23849.0,amazon logistics,documents,van,standard,south,hot,108.1,39.5,1970-01-01 00:00:00.000000004
23850.0,blue dart,documents,truck,two day,central,clear,274.4,7.89,1970-01-01 00:00:00.000000008
23851.0,ecom express,automobile parts,truck,two day,west,hot,34.2,25.58,1970-01-01 00:00:00.000000003
23852.0,dhl,pharmacy,van,standard,east,hot,121.0,2.89,1970-01-01 00:00:00.000000006
23853.0,amazon logistics,pharmacy,truck,two day,south,stormy,127.4,0.67,1970-01-01 00:00:00.000000009
23854.0,dhl,clothing,scooter,standard,west,rainy,18.8,33.74,1970-01-01 00:00:00.000000003
23855.0,fedex,furniture,van,express,east,foggy,112.8,15.67,1970-01-01 00:00:00.000000006
23856.0,xpressbees,groceries,van,two day,west,stormy,92.7,18.12,1970-01-01 00:00:00.000000009
23857.0,fedex,pharmacy,truck,same day,west,cold,252.6,38.54,1970-01-01 00:00:00.000000006
23858.0,xpressbees,automobile parts,van,same day,central,cold,162.6,20.31,1970-01-01 00:00:00.000000004
23859.0,delhivery,documents,van,standard,south,clear,21.2,35.63,1970-01-01 00:00:00.000000003
23860.0,amazon logistics,fragile items,ev van,express,west,cold,130.0,36.08,1970-01-01 00:00:00.000000005
23861.0,dhl,pharmacy,ev bike,standard,east,hot,84.5,35.63,1970-01-01 00:00:00.000000005
23862.0,amazon logistics,furniture,ev van,same day,north,cold,60.2,20.43,1970-01-01 00:00:00.000000002
23863.0,ekart,automobile parts,truck,express,south,foggy,141.2,23.99,1970-01-01 00:00:00.000000007
23864.0,shadowfax,clothing,van,standard,north,hot,97.0,21.07,1970-01-01 00:00:00.000000003
23865.0,shadowfax,cosmetics,van,express,south,clear,142.8,14.74,1970-01-01 00:00:00.000000005
23866.0,blue dart,groceries,ev van,standard,north,stormy,136.4,0.8,1970-01-01 00:00:00.000000007
23867.0,fedex,cosmetics,truck,standard,north,foggy,77.7,4.96,1970-01-01 00:00:00.000000007
23868.0,shadowfax,clothing,ev van,standard,north,rainy,57.6,3.03,1970-01-01 00:00:00.000000005
23869.0,amazon logistics,cosmetics,ev van,express,north,rainy,188.6,14.97,1970-01-01 00:00:00.000000005
23870.0,amazon logistics,electronics,ev van,express,east,clear,190.9,27.07,1970-01-01 00:00:00.000000006
23871.0,dhl,groceries,truck,standard,central,stormy,67.8,32.26,1970-01-01 00:00:00.000000006
23872.0,shadowfax,automobile parts,van,standard,east,rainy,35.2,11.48,1970-01-01 00:00:00.000000006
23873.0,blue dart,pharmacy,ev van,two day,east,clear,231.3,15.67,1970-01-01 00:00:00.000000005
23874.0,ecom express,furniture,scooter,express,west,rainy,233.8,47.27,1970-01-01 00:00:00.000000012
23875.0,amazon logistics,documents,scooter,same day,east,hot,162.9,23.28,1970-01-01 00:00:00.000000005
23876.0,ecom express,electronics,ev van,two day,north,stormy,162.9,22.26,1970-01-01 00:00:00.000000011
23877.0,fedex,clothing,ev bike,two day,east,rainy,42.7,34.36,1970-01-01 00:00:00.000000003
23878.0,dhl,cosmetics,truck,express,central,stormy,253.9,37.99,1970-01-01 00:00:00.000000012
23879.0,xpressbees,documents,truck,two day,south,rainy,110.8,16.51,1970-01-01 00:00:00.000000006
23880.0,xpressbees,electronics,van,express,north,cold,69.0,21.79,1970-01-01 00:00:00.000000002
23881.0,blue dart,groceries,ev van,express,west,clear,128.7,14.02,1970-01-01 00:00:00.000000005
23882.0,fedex,groceries,van,standard,west,foggy,44.1,31.77,1970-01-01 00:00:00.000000005
23883.0,shadowfax,automobile parts,van,express,west,stormy,80.0,47.75,1970-01-01 00:00:00.000000006
23884.0,fedex,documents,bike,two day,west,cold,122.9,10.39,1970-01-01 00:00:00.000000007
23885.0,dhl,documents,bike,standard,south,clear,67.9,49.16,1970-01-01 00:00:00.000000001
23886.0,ekart,clothing,scooter,standard,east,hot,77.9,36.34,1970-01-01 00:00:00.000000003
23887.0,dhl,clothing,scooter,express,central,rainy,148.9,45.81,1970-01-01 00:00:00.000000007
23888.0,ekart,furniture,scooter,express,north,hot,214.0,29.1,1970-01-01 00:00:00.000000005
23889.0,ekart,documents,ev bike,express,west,clear,141.7,32.31,1970-01-01 00:00:00.000000005
23890.0,blue dart,cosmetics,truck,two day,west,rainy,297.1,38.04,1970-01-01 00:00:00.000000012
23891.0,dhl,fragile items,bike,two day,south,cold,27.7,23.44,1970-01-01 00:00:00.000000001
23892.0,shadowfax,furniture,truck,express,central,stormy,154.0,39.93,1970-01-01 00:00:00.000000008
23893.0,dhl,documents,bike,two day,north,clear,121.4,33.56,1970-01-01 00:00:00.000000004
23894.0,blue dart,fragile items,truck,express,central,stormy,59.2,35.51,1970-01-01 00:00:00.000000005
23895.0,amazon logistics,automobile parts,bike,express,east,hot,8.2,28.62,1970-01-01 00:00:00.000000003
23896.0,dhl,automobile parts,bike,same day,north,hot,6.0,15.16,1970-01-01 00:00:00.000000000
23897.0,shadowfax,automobile parts,ev bike,two day,east,rainy,210.7,45.28,1970-01-01 00:00:00.000000006
23898.0,fedex,fragile items,bike,standard,south,stormy,178.7,47.65,1970-01-01 00:00:00.000000010
23899.0,fedex,cosmetics,ev van,same day,east,clear,187.8,4.26,1970-01-01 00:00:00.000000006
23900.0,dhl,automobile parts,van,express,west,cold,78.5,14.89,1970-01-01 00:00:00.000000001
23901.0,xpressbees,groceries,ev bike,express,west,rainy,178.8,4.69,1970-01-01 00:00:00.000000006
23902.0,amazon logistics,automobile parts,scooter,same day,north,rainy,99.2,10.77,1970-01-01 00:00:00.000000007
23903.0,ecom express,electronics,van,same day,west,hot,281.4,1.49,1970-01-01 00:00:00.000000006
23904.0,dhl,fragile items,ev van,two day,west,clear,9.5,13.45,1970-01-01 00:00:00.000000001
23905.0,dhl,groceries,bike,express,north,clear,291.2,38.65,1970-01-01 00:00:00.000000007
23906.0,delhivery,documents,van,two day,central,hot,294.0,4.19,1970-01-01 00:00:00.000000008
23907.0,dhl,cosmetics,bike,same day,north,clear,289.6,41.2,1970-01-01 00:00:00.000000010
23908.0,ecom express,clothing,van,same day,south,cold,257.9,26.98,1970-01-01 00:00:00.000000006
23909.0,ekart,automobile parts,ev van,same day,south,hot,107.5,28.23,1970-01-01 00:00:00.000000004
23910.0,amazon logistics,cosmetics,truck,express,north,rainy,266.2,1.51,1970-01-01 00:00:00.000000011
23911.0,xpressbees,electronics,van,same day,west,clear,75.1,21.06,1970-01-01 00:00:00.000000002
23912.0,shadowfax,fragile items,truck,same day,east,clear,103.3,37.52,1970-01-01 00:00:00.000000004
23913.0,shadowfax,electronics,scooter,standard,central,stormy,297.1,24.82,1970-01-01 00:00:00.000000009
23914.0,xpressbees,fragile items,bike,two day,south,stormy,72.2,30.51,1970-01-01 00:00:00.000000008
23915.0,delhivery,fragile items,truck,two day,central,foggy,92.5,14.28,1970-01-01 00:00:00.000000005
23916.0,blue dart,pharmacy,ev bike,same day,east,hot,231.6,13.88,1970-01-01 00:00:00.000000007
23917.0,blue dart,pharmacy,scooter,same day,north,stormy,240.0,10.62,1970-01-01 00:00:00.000000013
23918.0,xpressbees,fragile items,bike,standard,south,stormy,104.0,2.15,1970-01-01 00:00:00.000000008
23919.0,dhl,fragile items,truck,same day,south,clear,246.7,20.24,1970-01-01 00:00:00.000000007
23920.0,blue dart,cosmetics,van,two day,east,rainy,163.6,41.33,1970-01-01 00:00:00.000000010
23921.0,delhivery,clothing,ev van,standard,west,rainy,193.8,44.96,1970-01-01 00:00:00.000000008
23922.0,fedex,pharmacy,van,two day,north,foggy,263.3,26.54,1970-01-01 00:00:00.000000009
23923.0,dhl,clothing,van,express,central,rainy,127.5,27.55,1970-01-01 00:00:00.000000010
23924.0,blue dart,electronics,truck,standard,north,rainy,41.4,10.54,1970-01-01 00:00:00.000000006
23925.0,delhivery,clothing,ev van,two day,central,clear,259.0,29.44,1970-01-01 00:00:00.000000006
23926.0,xpressbees,furniture,ev bike,same day,south,rainy,172.5,25.78,1970-01-01 00:00:00.000000008
23927.0,amazon logistics,automobile parts,truck,two day,central,cold,283.0,28.09,1970-01-01 00:00:00.000000011
23928.0,ekart,electronics,ev bike,two day,north,stormy,181.2,31.2,1970-01-01 00:00:00.000000012
23929.0,fedex,electronics,ev bike,standard,south,cold,30.7,49.15,1970-01-01 00:00:00.000000001
23930.0,ekart,electronics,truck,standard,central,clear,94.0,22.57,1970-01-01 00:00:00.000000003
23931.0,dhl,clothing,scooter,standard,north,foggy,236.1,25.94,1970-01-01 00:00:00.000000008
23932.0,delhivery,furniture,bike,two day,south,hot,87.8,24.81,1970-01-01 00:00:00.000000003
23933.0,ecom express,fragile items,truck,same day,east,hot,249.8,24.51,1970-01-01 00:00:00.000000009
23934.0,xpressbees,electronics,ev bike,standard,north,hot,275.6,42.05,1970-01-01 00:00:00.000000008
23935.0,ecom express,fragile items,van,same day,south,foggy,133.0,10.89,1970-01-01 00:00:00.000000006
23936.0,ekart,automobile parts,van,express,west,cold,245.8,47.45,1970-01-01 00:00:00.000000010
23937.0,amazon logistics,electronics,van,same day,east,rainy,73.3,11.15,1970-01-01 00:00:00.000000005
23938.0,fedex,furniture,truck,two day,east,cold,126.7,45.77,1970-01-01 00:00:00.000000005
23939.0,blue dart,fragile items,ev bike,express,west,cold,227.9,20.01,1970-01-01 00:00:00.000000007
23940.0,ekart,cosmetics,van,two day,central,rainy,54.6,3.16,1970-01-01 00:00:00.000000005
23941.0,amazon logistics,clothing,truck,same day,central,hot,101.4,34.06,1970-01-01 00:00:00.000000003
23942.0,xpressbees,clothing,van,standard,north,rainy,95.3,44.72,1970-01-01 00:00:00.000000005
23943.0,xpressbees,furniture,scooter,express,west,cold,286.5,35.21,1970-01-01 00:00:00.000000007
23944.0,ekart,fragile items,ev bike,two day,east,foggy,149.0,5.95,1970-01-01 00:00:00.000000005
23945.0,shadowfax,automobile parts,truck,two day,east,foggy,95.9,17.38,1970-01-01 00:00:00.000000005
23946.0,ecom express,furniture,truck,same day,south,hot,95.2,4.01,1970-01-01 00:00:00.000000004
23947.0,delhivery,furniture,scooter,same day,south,rainy,114.1,49.52,1970-01-01 00:00:00.000000005
23948.0,ekart,pharmacy,ev van,two day,west,clear,85.8,9.48,1970-01-01 00:00:00.000000003
23949.0,delhivery,furniture,ev bike,standard,central,cold,91.0,43.09,1970-01-01 00:00:00.000000003
23950.0,delhivery,pharmacy,ev bike,express,east,cold,128.6,4.88,1970-01-01 00:00:00.000000004
23951.0,ecom express,documents,ev bike,express,south,clear,207.0,2.11,1970-01-01 00:00:00.000000005
23952.0,ekart,furniture,van,two day,south,hot,73.0,41.62,1970-01-01 00:00:00.000000002
23953.0,blue dart,pharmacy,truck,two day,north,clear,174.6,22.17,1970-01-01 00:00:00.000000003
23954.0,delhivery,pharmacy,scooter,same day,east,cold,223.4,26.71,1970-01-01 00:00:00.000000005
23955.0,ecom express,automobile parts,ev bike,standard,west,rainy,59.9,32.95,1970-01-01 00:00:00.000000008
23956.0,fedex,cosmetics,bike,two day,west,hot,213.3,8.36,1970-01-01 00:00:00.000000007
23957.0,amazon logistics,cosmetics,truck,two day,west,rainy,188.5,21.76,1970-01-01 00:00:00.000000007
23958.0,ekart,fragile items,scooter,express,central,cold,93.8,7.1,1970-01-01 00:00:00.000000004
23959.0,shadowfax,furniture,truck,two day,central,rainy,178.2,12.55,1970-01-01 00:00:00.000000008
23960.0,amazon logistics,documents,scooter,express,south,hot,297.1,37.02,1970-01-01 00:00:00.000000013
23961.0,xpressbees,furniture,ev van,same day,central,cold,154.8,29.73,1970-01-01 00:00:00.000000005
23962.0,fedex,automobile parts,bike,standard,north,foggy,248.3,7.22,1970-01-01 00:00:00.000000007
23963.0,blue dart,fragile items,ev bike,same day,west,clear,210.0,23.21,1970-01-01 00:00:00.000000004
23964.0,ekart,groceries,ev bike,standard,east,hot,230.8,6.19,1970-01-01 00:00:00.000000006
23965.0,shadowfax,furniture,ev van,standard,north,clear,27.4,25.5,1970-01-01 00:00:00.000000003
23966.0,fedex,documents,scooter,two day,south,cold,271.6,20.5,1970-01-01 00:00:00.000000008
23967.0,delhivery,electronics,ev bike,same day,central,foggy,51.1,2.75,1970-01-01 00:00:00.000000003
23968.0,blue dart,documents,bike,same day,west,cold,94.4,28.74,1970-01-01 00:00:00.000000003
23969.0,dhl,electronics,ev bike,express,east,clear,205.0,3.67,1970-01-01 00:00:00.000000008
23970.0,blue dart,groceries,van,same day,west,cold,100.9,8.12,1970-01-01 00:00:00.000000002
23971.0,fedex,electronics,ev bike,same day,north,clear,135.8,24.51,1970-01-01 00:00:00.000000007
23972.0,ekart,documents,ev bike,express,north,hot,117.4,0.67,1970-01-01 00:00:00.000000005
23973.0,ekart,cosmetics,van,express,west,foggy,271.1,46.27,1970-01-01 00:00:00.000000014
23974.0,delhivery,fragile items,van,same day,east,stormy,96.8,13.58,1970-01-01 00:00:00.000000008
23975.0,fedex,fragile items,ev bike,same day,south,rainy,53.5,10.26,1970-01-01 00:00:00.000000004
23976.0,blue dart,pharmacy,ev van,express,north,stormy,41.8,46.76,1970-01-01 00:00:00.000000009
23977.0,shadowfax,furniture,van,express,east,stormy,25.2,8.91,1970-01-01 00:00:00.000000006
23978.0,ecom express,automobile parts,ev van,two day,west,rainy,273.9,7.25,1970-01-01 00:00:00.000000011
23979.0,ecom express,pharmacy,van,same day,south,hot,222.9,41.31,1970-01-01 00:00:00.000000008
23980.0,xpressbees,electronics,ev van,standard,east,foggy,182.5,1.59,1970-01-01 00:00:00.000000006
23981.0,amazon logistics,automobile parts,truck,two day,north,foggy,232.1,0.67,1970-01-01 00:00:00.000000005
23982.0,ecom express,pharmacy,ev bike,standard,central,clear,177.2,36.4,1970-01-01 00:00:00.000000005
23983.0,xpressbees,pharmacy,ev bike,standard,central,clear,265.6,43.29,1970-01-01 00:00:00.000000011
23984.0,ekart,electronics,ev bike,express,south,clear,78.5,15.08,1970-01-01 00:00:00.000000003
23985.0,fedex,furniture,ev van,standard,east,stormy,190.8,30.44,1970-01-01 00:00:00.000000009
23986.0,amazon logistics,furniture,van,standard,west,clear,244.9,43.69,1970-01-01 00:00:00.000000009
23987.0,xpressbees,fragile items,ev bike,same day,north,clear,15.5,25.55,1970-01-01 00:00:00.000000000
23988.0,dhl,groceries,ev bike,same day,east,foggy,46.3,47.08,1970-01-01 00:00:00.000000004
